subID,partnerID,convo_flow,convo_enjoy,friends,speak,knew_before,know_now,common,similar,attractive,attracted_to,extraverted,fun,disclosed,comfortable_self,convo_order,round_robin_num,dyad,factor_1,factor_2,factor_3,factor_4
25,24,5,7,0,72,0,8,3,0,0,0,19,15,4,5,5,2,161,-3.000290291819601,-0.9076506682556594,-0.6937715539677309,-0.5835747519665286
25,28,87,100,100,64,0,66,100,79,62,62,83,97,31,79,6,2,192,0.9688965345846727,0.9707583661706444,0.9311482187721941,-0.47872491366907494
25,29,26,9,3,82,0,18,19,5,8,4,16,27,9,22,7,2,204,-2.620690604019025,-0.5096413965702293,-0.6944209913281192,-0.37137695156284156
25,22,74,87,89,41,0,23,66,70,87,73,76,87,24,71,8,2,164,0.6114215810406545,-1.0618084340657876,1.623968550687351,-0.2446641289706871
25,27,34,34,17,69,0,16,24,19,12,0,35,17,37,30,9,2,183,-1.8421397130144093,-0.5994991751281087,-1.1332767947256106,-0.6412144388101657
25,30,80,85,81,31,0,68,33,50,65,42,94,91,94,83,10,2,213,0.08137350236390241,0.9085569817717551,0.7537368427025952,1.9471451952618801
26,22,94,97,97,49,0,11,86,90,92,0,100,100,33,67,1,2,167,1.5745151878412973,-1.914492447589939,1.529420207943673,-0.6138291057675316
26,29,100,100,100,50,0,45,75,62,78,3,23,85,77,99,2,2,198,1.309395114035999,0.029580665622130027,-0.4454761107025865,-0.19570808684696944
26,27,100,100,94,50,0,59,100,75,69,2,63,97,94,100,3,2,178,1.334315795444286,0.6659766949822054,0.035512004957851825,0.17482454327565458
26,25,100,100,100,42,92,98,100,95,92,4,95,100,100,100,4,2,170,0.9369801796884254,2.449156935667683,1.2149601153858312,0.30043282896389956
26,21,62,89,84,44,0,59,58,77,87,23,41,80,44,97,5,2,171,0.39643643754415486,0.5655783416397929,0.5658756820320195,-0.4017807482003576
26,20,100,100,100,28,0,79,92,95,92,5,100,100,44,97,6,2,172,1.168657885903833,1.2062799878969694,1.1915129049917506,0.1967220034590178
26,24,100,100,94,34,0,75,79,32,52,1,57,98,68,100,7,2,173,0.9069460004474704,1.279721897862234,-0.6120637584846293,1.492391038325355
26,28,99,99,93,11,0,85,9,45,64,2,95,99,94,97,8,2,193,0.58809308440851,1.298771107257364,0.010075052243636787,2.8957361571102918
26,30,86,90,88,44,0,76,71,76,76,2,100,91,14,91,9,2,215,0.6115188966906295,1.057357044575523,0.8695181610491916,0.24414961387065204
26,23,98,100,98,43,0,81,87,95,88,1,100,100,30,96,10,2,176,1.1466866709026595,1.229126936557515,1.06487494698627,0.005258931572264385
27,21,78,79,75,65,11,32,74,70,57,23,64,65,57,62,1,2,177,0.36705850532875317,-0.29920030681554094,0.22614516392131476,-0.9152264880631592
27,26,82,86,82,63,18,68,90,84,72,22,67,75,56,67,2,2,178,0.37930235265639806,1.2240280667998162,0.6152039917785251,-0.8725447809742369
27,24,62,69,61,61,9,69,64,70,56,6,60,87,64,76,3,2,179,-0.2561967036365307,1.1477078846201505,0.5075950616263336,0.2498927141011463
27,23,75,73,74,72,10,68,65,76,65,35,63,66,64,71,4,2,180,-0.16014979357166872,1.3208242612683812,0.5057042864065798,-0.6208095310665671
27,30,65,66,58,66,23,60,66,62,42,42,59,70,55,62,5,2,210,-0.47352348417121265,1.0555270245380812,0.2848417030125055,-0.18801665846488827
27,29,70,69,69,71,60,65,68,73,63,34,66,74,63,70,6,2,203,-0.2864146270656695,1.2434684408486174,0.8389812176164371,-0.41924945703613836
27,25,58,64,57,68,31,55,60,63,69,39,61,63,59,66,7,2,183,-0.6389243232901398,0.7902096258205292,0.7827895923580654,-0.3633240293832786
27,22,78,80,78,61,17,77,67,70,69,42,64,85,67,67,8,2,184,-0.036644293803913756,1.5533390904420725,0.8203807861534118,0.1859693005792275
27,28,59,61,79,71,22,76,68,67,57,36,64,69,62,68,9,2,195,-0.7169830148498693,1.847209147992507,0.9628888629216721,-0.5970338312241521
28,30,95,95,96,31,0,20,58,70,91,0,100,100,5,90,1,2,207,1.3824856299489192,-1.7102582923298577,1.226438551445359,0.370082169668973
28,24,97,100,100,56,0,15,61,60,82,0,69,100,23,92,2,2,187,1.601288545945363,-1.789093818593321,0.4964505216357875,0.0533853196196827
28,21,94,94,100,47,2,20,38,64,66,0,100,100,15,80,3,2,188,1.3009451431629564,-1.664905769348442,0.7901629215134434,0.4701799204804448
28,22,100,100,100,90,0,5,8,63,82,0,100,100,38,100,4,2,189,1.6909172069572096,-2.5414250809049452,0.569511581174074,0.5431362614039843
28,20,85,100,100,84,0,8,77,63,98,0,100,100,0,97,5,2,190,1.6041024590012003,-2.18794746918244,1.2781637239835462,-0.5630047248784082
28,29,100,100,100,51,34,30,52,62,74,0,24,85,30,100,6,2,202,1.4537396609237578,-0.8298849873712011,-0.4611541126187364,-0.4200946908530731
28,25,99,95,100,38,0,16,67,65,77,0,95,93,2,84,7,2,192,1.4441417263040646,-1.7160099662037638,0.820181959310504,-0.05688368583092533
28,26,55,53,59,55,0,10,13,37,75,0,84,75,4,80,8,2,193,-0.4677136273148595,-1.8679620327209583,1.148692180553344,0.6486804268253994
28,23,31,41,35,47,0,3,16,35,67,0,66,54,9,57,9,2,194,-1.2392030648719303,-1.8790368330327623,0.920026580112623,0.11753912192005425
28,27,70,89,94,56,6,24,59,58,85,0,45,97,26,79,10,2,195,0.8420797072337846,-1.2252772616844247,0.8336590995685411,-0.2694910606722244
29,22,92,86,81,73,0,44,78,80,76,0,45,82,62,82,1,2,196,0.8804602826537897,-0.035847777299373176,0.1142458817860967,-0.7480949901171895
29,24,62,78,57,31,45,69,72,63,68,0,31,67,85,43,2,2,197,-0.43700413171070784,1.3985515826358061,0.10287463435026878,-0.03923640631419343
29,26,32,45,45,82,0,30,52,52,76,0,86,68,13,40,3,2,198,-1.222714947553879,-0.6696182046662451,1.7607355635451132,-0.5329124436127858
29,23,87,88,84,50,0,63,86,77,75,0,88,90,60,74,4,2,199,0.6322877947803446,0.7071353454771095,0.8203423601192654,0.06335715010322238
29,21,84,87,85,35,10,73,70,39,76,0,88,89,97,71,5,2,200,0.13377146225007064,1.2286083760746636,0.6643161985338214,1.5171901112208774
29,30,86,90,83,57,0,66,73,83,75,0,46,87,65,86,6,2,208,0.7278215105395694,0.881705283563264,0.148879072208534,-0.30212255959041306
29,28,91,99,96,26,30,70,87,89,74,0,84,88,81,79,7,2,202,0.945692153055281,1.1359733141133457,0.6502975771323478,-0.012925771354056108
29,27,81,82,83,53,46,60,87,86,77,0,46,82,63,68,8,2,203,0.44007116660472645,0.8591175180995771,0.6621696857510119,-0.8743578670455218
29,25,87,89,92,20,0,53,75,73,82,0,91,90,64,70,9,2,204,0.6661455969012564,0.2003489374350823,1.1049235117178269,0.45699146015797704
29,20,87,94,85,80,0,65,81,82,83,0,81,91,63,86,10,2,205,0.859265660628499,0.7172583393918943,0.6403141167419796,-0.28521195539884464
30,24,72,59,25,43,0,12,17,17,33,0,61,43,70,36,1,2,206,-0.7496298698750093,-1.2806653557302385,-1.020832994661441,1.1754440824082328
30,28,78,59,44,55,0,23,42,32,54,0,61,57,35,58,2,2,207,-0.4118313464121409,-0.8958350478360072,-0.2476381324970488,0.4518275878533509
30,29,67,59,23,64,0,26,32,32,39,0,33,47,32,47,3,2,208,-0.6987973064120118,-0.6873937789642345,-1.0982635984855877,0.19303650714702308
30,21,69,68,68,54,0,28,57,40,55,0,57,58,59,64,4,2,209,-0.1635075625113887,-0.4853839747373076,-0.0845324765796576,-0.1693113961444364
30,27,68,62,22,60,0,14,20,20,15,0,59,29,41,67,5,2,210,-0.5566406006045612,-1.0705975011971864,-1.9131734287004623,0.4193880175810079
30,22,67,69,64,59,39,40,61,60,90,0,69,71,31,72,6,2,211,-0.14739894599434777,-0.2308964167320277,1.0313866521913342,-0.30453633858793844
30,20,70,73,78,67,0,29,68,69,73,0,64,72,26,75,7,2,212,0.31477238240775524,-0.6897159469490552,0.6697044819384741,-0.9878964640678292
30,25,74,75,79,67,0,24,86,86,87,0,75,69,19,77,8,2,213,0.5588190764734545,-0.9101529310288639,1.0610609709359342,-1.6160379145914832
30,23,79,77,70,71,0,20,78,78,78,0,58,62,26,69,9,2,214,0.5555267773525335,-1.0380610630534075,0.35599535706437424,-1.5252411986188672
30,26,72,65,61,67,0,15,58,41,78,0,67,58,27,64,10,2,215,-0.11431419299548493,-1.278070521413278,0.45787394301566026,-0.41709054750224295
40,49,90,83,66,31,0,28,35,54,32,0,41,58,45,63,1,3,307,0.4987705401188804,-0.6689978303752371,-1.2591125796918932,0.042138490133850896
40,42,58,53,42,38,0,23,25,26,27,0,66,57,39,53,2,3,237,-0.8254081041233443,-0.8107678600572431,-0.3657877632656593,0.8397304183469164
40,48,37,55,65,55,0,23,24,50,66,0,59,41,14,65,3,3,296,-0.8640100900974194,-0.7904441506547836,0.5294316817716939,-1.0371061192873152
40,44,78,64,56,53,6,14,31,50,15,0,43,59,36,59,4,3,259,0.05714483958192639,-1.1658257641542025,-1.0469608181604781,-0.22022729775155475
40,41,37,45,43,55,0,22,32,29,23,0,27,36,29,43,5,3,232,-1.3000152908371951,-0.48673086966940515,-0.685422575310771,-0.7178960361835621
40,47,23,20,4,32,0,24,0,0,16,0,7,18,60,37,6,3,289,-2.581345387513882,-0.19654522175970734,-1.2035944760935544,0.6578505944816057
40,45,67,70,73,45,80,81,69,68,63,0,61,63,41,75,7,3,272,-0.4546552216470084,1.9776545964787857,0.4492751633022379,-0.5368511661741571
40,46,27,16,5,24,0,17,14,9,20,0,14,17,15,59,8,3,282,-2.3506453353042898,-0.5530857287234294,-1.016435124989889,0.1491463947792117
40,43,93,91,92,55,30,56,85,85,55,0,85,86,61,71,9,3,254,0.9188182402517188,0.5646974354279127,0.41415758824324866,-0.5067605306806104
40,50,75,65,55,38,0,22,42,43,20,0,44,57,44,73,10,3,325,-0.025819873950887133,-0.7363412971086903,-1.1003709417048093,0.1127132484436481
41,49,77,76,75,29,0,21,60,59,48,3,85,93,73,87,1,3,306,0.6144844595138643,-1.1027052178457695,0.48048731496398955,0.8848958158699515
41,46,37,55,59,78,0,26,35,35,20,0,15,35,21,83,2,3,279,-0.7535663456363542,-0.26214424120324226,-1.2550235662677642,-1.4260766018767137
41,45,70,69,70,51,14,44,51,51,52,0,82,80,49,75,3,3,269,-0.06464794732452815,-0.030224041561609922,0.4777410482511085,0.5237576129098099
41,50,39,66,67,50,0,12,29,35,50,0,34,64,26,68,4,3,323,-0.3507833388434109,-1.3745648458116861,-0.013051169600613135,-0.3082494630994373
41,44,73,74,74,50,0,37,81,42,24,0,30,60,66,84,5,3,260,0.22016502343878874,0.21108788475313914,-1.1611092481314245,-0.5247873823730623
41,43,82,64,72,61,0,24,51,51,53,0,65,64,47,80,6,3,249,0.12847841062050158,-0.766225527895765,-0.0012585026589809446,-0.22169141561822422
41,40,60,40,50,51,0,38,31,39,48,0,65,64,51,87,7,3,232,-0.9684779940473193,-0.08746578616435657,0.32318703943257565,0.7060641874067133
41,47,45,70,51,41,0,36,51,26,13,0,18,35,26,75,8,3,286,-0.5405138799587964,0.16463201589490786,-1.8286311106798336,-0.6398074483916585
41,42,60,68,74,52,0,29,30,55,4,0,41,62,38,82,9,3,243,0.06467402822581164,-0.40490588865419547,-1.0934908404933645,-0.5122306706636471
41,48,36,35,42,65,0,25,32,35,58,0,64,39,25,68,10,3,304,-1.4950733848804438,-0.5253667872116798,0.5217226008287168,-0.4696207268475554
42,50,85,79,51,67,0,14,13,5,48,0,56,62,27,79,1,3,316,0.1972769366462224,-1.5902043526881193,-1.2160647838490977,1.2761725377146311
42,40,51,63,62,67,0,26,29,38,67,0,63,61,28,63,2,3,237,-0.5341975850115973,-0.860658768606859,0.45853346095651293,-0.09466346442737296
42,44,62,71,57,60,0,24,8,23,25,0,59,65,66,70,3,3,257,-0.22227459995567522,-0.8927664023940871,-0.917358496379831,1.0594761149935372
42,49,88,80,72,55,0,27,62,62,46,0,74,75,41,79,4,3,310,0.6941176088654178,-0.798760684353574,-0.2155637724568269,-0.11283732899601931
42,43,82,73,68,67,0,26,31,44,40,0,66,70,34,74,5,3,250,0.26691548682681193,-0.9009023579489713,-0.4585443063888867,0.24868399333270227
42,48,63,71,64,65,0,26,64,55,74,0,68,61,44,75,6,3,300,-0.0005531648630911895,-0.730359530117603,0.4115396670793238,-0.582558365889104
42,47,56,58,29,44,0,24,39,17,19,0,42,43,65,63,7,3,291,-0.8087289688695689,-0.4847525983353341,-1.4078916531995997,0.6726205347683006
42,41,69,60,37,52,3,24,34,45,22,0,55,55,59,69,8,3,243,-0.33674954524561485,-0.6777542541256396,-1.0091692274595065,0.39014116152441564
42,45,58,55,51,60,0,16,31,32,63,0,62,51,56,65,9,3,274,-0.6717935840443846,-1.1049389192382928,0.15066173169802738,0.17842915415552654
42,46,22,45,20,46,0,29,9,4,11,0,6,19,56,42,10,3,285,-1.8984616684689655,-0.03226023325840775,-1.747657769260905,0.09386023147079009
43,50,82,66,10,67,0,10,40,33,9,0,72,57,60,64,1,3,319,-0.04426393800121695,-1.433760006294729,-1.6892614208891639,1.0760827532326598
43,45,100,100,100,51,68,85,100,90,64,0,100,100,54,100,2,3,268,1.1708849517903193,1.780942651019705,0.6715214417799585,-0.07334882106767636
43,49,91,87,50,35,0,5,57,59,47,0,93,87,10,78,3,3,309,1.0640933807700859,-2.179412943788497,-0.1814707280188458,0.7577556537629069
43,41,77,57,20,58,0,11,34,12,25,0,34,31,58,88,4,3,249,-0.4680742407668869,-1.0637030737181676,-2.1350994611324556,0.5970455184661825
43,42,91,76,56,33,0,18,61,58,45,0,78,80,70,93,5,3,250,0.7106177799449945,-1.1975975593694428,-0.33131404473195986,0.882225273811832
43,44,79,69,56,65,0,21,27,23,10,0,54,71,38,83,6,3,261,0.14951691775305334,-0.9993999442476057,-1.3441717874244032,0.8804952157944848
43,46,13,3,0,85,0,3,0,0,0,0,0,8,44,16,7,3,280,-2.9401844723439967,-0.9142720505380236,-1.1519236333200809,-0.7038607908811203
43,48,81,86,69,50,0,12,58,62,70,0,89,79,55,86,8,3,302,0.8739864153303014,-1.6495279074124471,0.3278263928505599,0.2464990645173523
43,40,96,92,93,48,14,30,82,76,67,0,91,82,66,90,9,3,254,1.2325436442489939,-0.6526881231348312,0.4086241589697422,-0.30301846905023294
43,47,59,29,0,54,0,10,10,10,10,0,15,15,6,41,10,3,293,-1.7004810747486905,-1.0280238818115561,-1.8901231098088829,-0.007089400366157402
44,50,95,94,91,56,43,62,69,67,23,83,44,78,61,71,1,3,317,0.6644094991882185,1.2428368378063022,-0.47823105638954116,-0.2759769080280548
44,42,71,71,44,27,0,66,42,44,53,19,65,81,55,62,2,3,257,-0.5095920713553623,0.852651302990448,0.09118685235167752,1.6618616058108506
44,49,79,80,98,23,3,71,65,60,63,29,73,88,68,65,3,3,308,0.052795763849692035,1.2722874001034166,0.9991831595809217,0.6219610762523863
44,40,62,52,40,50,31,55,55,53,47,15,62,60,64,57,4,3,259,-0.9830599058065517,0.8417961606253277,0.2456570321003769,0.3026408317629897
44,41,70,68,64,56,0,62,65,67,54,19,45,65,47,69,5,3,260,-0.29452853022402303,1.0382096731821095,0.03717417528230182,-0.4797071454897894
44,43,59,60,58,52,0,59,44,47,57,16,59,59,53,72,6,3,261,-0.7945224597759116,0.873222446507184,0.20254190913078038,0.23681029732299463
44,45,69,63,60,52,0,64,58,56,54,12,63,65,54,68,7,3,275,-0.551938266430983,1.0825019420652109,0.20511146674577532,0.1415154497721351
44,46,18,16,20,79,0,58,30,31,26,20,12,17,37,33,8,3,284,-2.8181844837782943,1.5114591653127518,-0.33425382539119436,-1.1077779464631754
44,47,60,55,22,19,0,75,42,40,10,2,3,56,63,54,9,3,294,-1.1971311843302124,1.7908568563605523,-1.6527516666945605,0.955573065333889
44,48,93,87,87,42,0,64,40,57,55,20,91,90,56,80,10,3,305,0.4797183869997948,0.6380758526313235,0.3389709952715253,1.1926935660904843
45,46,73,60,35,27,0,51,7,9,22,0,36,59,52,73,1,3,276,-0.8294693652035672,0.36526581522191115,-1.5128336004682428,2.0324161363853617
45,50,98,89,79,50,53,67,71,70,44,0,91,83,40,87,2,3,320,0.7305762239725533,0.9970703444160806,-0.12580346655573182,0.25579791082860354
45,43,100,88,78,43,85,86,85,68,73,0,100,85,54,93,3,3,268,0.47061790143814425,1.8789803577642419,0.569640611928183,0.6363525631732702
45,41,86,76,67,50,24,49,69,65,49,0,78,77,71,86,4,3,269,0.3658728159008878,0.33602303790573834,-0.035971335031797814,0.3150819737279108
45,48,76,68,62,52,0,30,40,52,86,12,72,66,51,69,5,3,298,-0.1340474968714059,-0.7379344309359415,0.7348828557734632,0.33171338589112165
45,47,92,86,69,40,0,51,69,35,32,0,41,62,65,77,6,3,288,0.4040866562789339,0.5687708901891282,-1.4525041789300792,0.4110509765786438
45,40,84,82,89,50,80,85,79,78,85,3,77,83,61,97,7,3,272,0.25339316045896937,1.939104131491097,0.9843366453968573,-0.10793943008209714
45,49,84,77,71,11,0,41,64,57,62,0,100,81,57,77,8,3,312,0.3119999806513001,-0.255538575592251,0.6237574443155681,1.0645527932179895
45,42,69,65,49,33,0,42,25,39,62,0,74,72,72,75,9,3,274,-0.43901724549147825,-0.21789055770819202,0.1629775113550198,1.5639625228603695
45,44,77,71,64,62,0,51,66,60,27,0,75,73,60,75,10,3,275,0.09190328683364744,0.4937682748473095,-0.38405925750285336,0.0655164161759606
46,45,89,74,44,66,0,58,21,36,63,18,62,62,49,74,1,3,276,-0.2805541934435686,0.45155030330060325,-0.6023207265459375,1.2330779588982719
46,50,51,51,37,46,0,53,29,55,53,14,61,56,54,58,2,3,318,-1.165185899268222,0.5472091837282694,0.2848091135324186,0.42111353357187736
46,48,42,47,28,68,0,25,19,31,64,11,56,43,41,53,3,3,297,-1.3511694203331412,-0.7138830351590619,0.1899345783596455,0.1889590902055873
46,41,69,56,52,41,0,47,35,55,47,11,58,56,49,68,4,3,279,-0.6526440638630833,0.3156628959605451,-0.07393671563011948,0.23283556260635693
46,43,33,36,20,44,0,35,18,34,63,4,62,30,36,38,5,3,280,-1.9821148581902748,-0.14502104147635367,0.4128200957569275,0.1345374917977445
46,47,40,58,58,49,0,54,71,62,27,1,38,44,55,40,6,3,287,-0.9747104579007079,1.0759575625303068,-0.28858185083028304,-1.3417780729312165
46,40,42,52,55,62,0,34,46,47,63,3,46,46,41,54,7,3,282,-1.0346399905380195,-0.128992275105076,0.4011234589829979,-0.8333677745332616
46,49,55,58,45,82,0,11,37,51,58,3,44,57,13,60,8,3,313,-0.393592738322314,-1.4593358143053503,0.0317372014649648,-0.8257900913145808
46,44,33,38,32,52,0,31,17,37,55,1,53,37,38,18,9,3,284,-1.8632145079206293,-0.32487411902432456,0.5092588698720144,-0.217245960274712
46,42,43,54,29,52,0,26,26,39,63,3,55,52,45,57,10,3,285,-1.041610883192728,-0.7592019270351408,0.14047757916973572,0.37752727230272
47,41,85,68,79,63,0,58,57,36,77,0,59,72,57,72,1,3,286,-0.22311285199656594,0.6587466084878711,0.40499663386973545,0.4443618815666426
47,46,42,40,44,59,15,55,24,28,59,7,36,43,59,56,2,3,287,-1.760414437468222,0.8968682820259513,0.1753665866076623,0.1843445244222365
47,45,68,69,62,43,10,65,57,43,66,43,73,73,73,78,3,3,288,-0.5470344873659455,1.116510770108613,0.63613763088003,1.0402510402261391
47,40,59,58,56,57,3,67,39,38,64,18,64,56,56,66,4,3,289,-1.0748123492712478,1.2192867316295564,0.3447820774410538,0.5065013877644271
47,50,78,78,77,48,16,73,62,55,76,19,73,75,58,81,5,3,324,-0.1084767359846592,1.3253465592379647,0.6035631293038328,0.4816939644881938
47,42,55,55,57,58,6,56,38,33,60,8,62,59,76,42,6,3,291,-1.1928346866595319,0.772296291435965,0.5205614480104378,0.5527388613588055
47,49,75,76,72,45,9,68,57,58,59,9,76,74,76,83,7,3,314,-0.0829477026233114,1.15884147086231,0.22478796420688663,0.6183465507362655
47,43,65,66,57,61,6,62,25,25,57,3,59,61,80,58,8,3,293,-0.8494423877375404,0.890461179096114,-0.17671355835125585,1.1131205140683484
47,44,68,81,62,44,6,71,64,43,72,4,74,71,71,67,9,3,294,-0.30679440129069735,1.2130250961208502,0.25110879174018297,0.85846566756728
47,48,61,60,60,91,2,63,43,40,77,18,65,64,35,70,10,3,303,-0.8499594294384311,0.8723997761269681,0.6692282483517864,0.05032846390228145
48,40,37,36,61,49,0,19,46,36,59,0,73,56,0,4,1,3,296,-1.5582884721502381,-0.9338644058440274,1.7034154932724892,-0.7197638359756768
48,46,63,65,27,7,0,20,0,10,13,0,12,55,6,63,2,3,297,-0.5535709027578734,-1.1300800237357866,-1.9360984386409044,1.4783558713813434
48,45,100,74,85,51,0,51,83,79,85,17,73,74,16,80,3,3,298,0.4944539361166242,0.27900018866838366,0.9179214703788444,-0.7487878950627015
48,50,100,100,93,54,0,72,41,41,41,0,69,100,69,100,4,3,322,0.9646774282494828,0.937340512651977,-0.7508641215407394,1.6401074089870464
48,42,93,70,75,0,0,61,77,70,71,0,92,85,74,73,5,3,300,0.11792929118932688,0.7460370278572828,1.008960852890809,1.0592970727633837
48,49,100,100,100,49,76,80,92,73,29,0,78,95,23,83,6,3,315,1.0987766017836558,1.6637333060793964,-0.2587386462913013,-0.2463201257603146
48,43,98,97,93,36,14,47,66,31,68,9,92,71,12,84,7,3,302,0.7755758079853207,-0.04350034720371346,-0.04482846873233722,0.5626515863912127
48,47,80,63,67,6,0,26,30,0,0,0,13,66,67,83,8,3,303,-0.1822223864019766,-0.42186376806468057,-1.8464221047345173,1.613740762526155
48,41,78,86,63,51,0,35,26,31,26,0,65,67,19,82,9,3,304,0.3811563250338921,-0.5746070717358567,-1.251366042804186,0.7583083939383657
48,44,90,100,100,63,0,61,33,34,9,0,20,74,61,100,10,3,305,0.9224605842946444,0.8728320069148005,-2.200087959436237,0.3068464941720262
49,41,92,87,55,51,0,10,67,67,52,0,37,66,38,87,1,3,306,1.067058189542396,-1.530659556494172,-1.068528554119134,-0.544278784523903
49,40,42,57,44,68,0,31,81,31,51,0,55,57,64,46,2,3,307,-0.908792044713665,-0.1550821590625407,0.2094071312749951,-0.310787970714343
49,44,93,100,83,87,0,50,79,68,49,0,56,100,32,100,3,3,308,1.383157738930771,0.004688123093231456,-0.5272384366466232,-0.21120257564593453
49,43,72,81,97,76,0,40,77,89,49,0,79,93,15,84,4,3,309,0.8518813853421714,-0.2873465404683594,0.7762431387226633,-1.2634039549190939
49,42,100,100,90,51,0,48,84,100,50,0,72,100,30,100,5,3,310,1.6661306359961956,-0.0945117043055676,-0.06828811863946009,-0.5359459803600592
49,50,89,82,61,97,0,25,56,42,50,0,44,100,21,93,6,3,321,0.8815994597715414,-1.1982517494531402,-0.5181124086515072,0.45753565862171813
49,45,64,86,82,95,3,14,85,80,50,0,63,83,14,95,7,3,312,1.0974853711476458,-1.360625333207216,0.13423984089464736,-1.7490558699470644
49,46,87,84,46,39,0,30,41,34,49,0,31,69,41,74,8,3,313,0.38433442594514694,-0.7667850595140733,-1.2773564925628507,0.9213380167191739
49,47,57,63,34,55,0,43,61,40,50,0,28,62,75,86,9,3,314,-0.5048651837992256,0.23611363652256656,-0.7664550290568805,0.4290040677959407
49,48,93,100,100,72,71,76,90,90,50,0,85,100,68,100,10,3,315,1.2284876012734625,1.4658264917402568,0.26453044152833316,-0.3859095557723009
50,42,100,89,81,32,0,47,59,51,54,0,62,85,62,100,1,3,316,0.9001126903222085,0.014016720829982208,-0.5144877132862107,0.9629269080017873
50,44,100,95,91,52,14,64,65,55,57,0,76,87,57,94,2,3,317,0.9083290090978031,0.7546506028099524,-0.24912778910546027,0.6345020437885663
50,46,42,36,28,72,0,33,31,31,17,0,0,34,20,41,3,3,318,-1.5781028738837852,0.06474684355469795,-1.15401745048912,-0.9076944362260444
50,43,100,100,100,51,0,63,67,68,69,6,100,100,61,100,4,3,319,1.2003656461665473,0.5094845565630047,0.48987387923958375,0.8021560681283315
50,45,100,100,100,51,63,97,94,100,100,18,100,100,63,100,5,3,320,0.9565922373680393,2.200857789432007,1.4855417393015518,0.019055864662299752
50,49,100,92,94,51,0,72,64,70,57,0,100,83,64,100,6,3,321,0.8501154794938041,1.119123971669247,0.04665726347376288,0.5006549797260402
